type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,name,rating,code,cmr price,event price,full price,discipline,interior_material
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis azules cómodos Skechers para mujer. Zapatillas moda D'Luxfitness,5.0,70961985,,,359900.0,,
Tenis moda,Mujer,Grande,Tela,converse,Caucho,,Toda temporada,Vietnam,Poliéster,Tenis Converse para Mujer Moda Chuck Taylor All Star Lift,5.0,71195889,,,424990.0,,Poliéster
Tenis moda,Hombre,Normal,Sintético,nike,Goma,Textil,Toda temporada,Vietnam,Poliéster,Tenis Nike para Hombre Blazer Mid '77 Vintage,4.4,72715109,,,589990.0,,
Tenis moda,Hombre,Normal,Sintético,la martina,Goma,Malla (nylon),Toda temporada,China,Cuero,Tenis La Martina para Hombre Moda Andres,0.0,883029154,,,259990.0,Lifestyle,
Tenis moda,Niño,,Sintético,mountain gear,Sintético,,Toda temporada,China,,Tenis Mountain Gear Sp Ulmo Niño Velcro,5.0,882812373,8999.0,10499.0,149990.0,,Sintético
Tenis,Hombre,Normal,Sintético,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Hombre Running Phade RN 2 | Zapatillas Under Armour Phade RN 2,4.7,72763394,,,269990.0,Running,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Game 9 Clay/Oc,5.0,71284071,,,399990.0,Lifestyle,
Tenis,Mujer,Normal,Tela,nike,Goma,Poliéster,Toda temporada,Indonesia,Poliéster,Tenis Nike para Mujer Running Revolution7,0.0,72875533,,,344990.0,Running,
Tenis deportivos,Niña,Normal,Tela,new balance,Caucho,,Toda temporada,China,Textil,Tenis New Balance 500 para Niña Velcro,4.0,69653007,22959.0,26239.0,327990.0,,Textil
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Elinaty,5.0,882814862,,,149990.0,Running,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Vietnam,Poliéster,Tenis Asics para Hombre Lifestyle Gel-Challenger 14,4.6,71284124,,,549990.0,Lifestyle,
Tenis moda,Niño,Normal,Sintético,reebok,Goma,,Toda temporada,China,Textil,Tenis Reebok Kids Bb 4000 Ii para Niño,5.0,72793456,,,249900.0,,Textil
Tenis moda,Mujer,Normal,Sintético,adidas originals,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Originals para Mujer Moda Gazelle | Tenis Adidas Galleze Rosados con Plataforma,4.8,72762154,,,649950.0,,
Tenis moda,Mujer,Normal,Cuero,nike,Caucho,Sintético,Toda temporada,Indonesia,,Tenis moda Nike Air Force 1 '07 Ess Trnd Mujer,5.0,64598757,,,819990.0,,
Tenis moda,Hombre,Normal,Tela,converse,Caucho,Textil,Toda temporada,Vietnam,Poliéster,Tenis Converse Ctas Cx Explore | Tenis de moda Converse,5.0,72763237,,,524990.0,,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Moda Gazelle,0.0,72905198,,,649990.0,Lifestyle,
Tenis moda,Hombre,,Tela,under armour,Goma,,Toda temporada,Vietnam,,Tenis Under Armour Hombre Moda Essential,4.7,19159289,,,289900.0,,Textil
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Slip Ins Moda On The Goflex Astoni,5.0,72806247,,,319990.0,,
Tenis moda,Mujer,Normal,Cuero,new balance,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis New Balance para Mujer Moda 373,0.0,72894329,,,314990.0,Lifestyle,
Tenis moda,Hombre,Normal,Cuero,adidas originals,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Originals Hombre Moda Gazelle,0.0,72712680,,,599950.0,,
Tenis moda,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Moda Glide,0.0,72816109,,,299900.0,,
Tenis moda,Niña,Normal,Sintético,diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis moda Diadora Girl Caltu para Niña Velcro,4.3,883031213,,,129990.0,,
Tenis moda,Hombre,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Hombre Moda Gowalkair2.0 Crosser,5.0,71008392,,,359990.0,,
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Idastrap,0.0,883014772,8999.0,10499.0,149990.0,Running,
Tenis moda,Hombre,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Hombre Moda Go Walk Massage Fit,0.0,71008406,26999.0,31499.0,449990.0,,
Tenis deportivos,Mujer,Normal,Tela,new balance,Goma,,Toda temporada,Vietnam,,Tenis New Balance Mujer Running Fuel Core Coast V4,5.0,3843468,,,289990.0,Running,Textil
Tenis moda,Hombre,Normal,Sintético,veja,Goma,Sintético,Toda temporada,Brasil,,Tenis moda Veja V-10 Hombre,5.0,28369591,84799.0,95399.0,1059990.0,,
Tenis moda,Hombre,Normal,Sintético,call it spring,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Call It Spring para Hombre Moda Kiaro,5.0,71742388,16199.0,18899.0,269990.0,,
Tenis,Hombre,Normal,Sintético,under armour,Sintético,,Toda temporada,Indonesia,Textil,Tenis Under Armour para Hombre Running Charged Assert 10 | Zapatillas Under Armour Charged Assert 10,5.0,72790035,,,349990.0,Running,Textil
Tenis deportivos,Hombre,Normal,Sintético,asics,Sintético,Sintético,Toda temporada,Vietnam,,Tenis Asics Hombre Running Jolt 4,4.8,64276579,,,279990.0,Running,
Tenis moda,Niño,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma Rebound Layup para Niño Velcro,0.0,72805214,,,269990.0,,
Tenis con luces,Niña,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis con luces Skechers Flutterheartlights B para Niña Velcro,0.0,72794599,16089.0,18389.0,229900.0,,Poliéster
Tenis,Hombre,Normal,Sintético,reebok,Caucho,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Running Energen Plus 2 | Zapatillas Reebok Hombre de moda color Noche Negro,0.0,72832781,,,269990.0,Running,
Tenis deportivos,Hombre,Normal,Tela,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Hombre Running Gel-Contend 8,5.0,71278935,,,349990.0,Running,
Tenis,Mujer,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Asics para Mujer Running Gt 1000 12,5.0,71282048,,,549990.0,Running,
Tenis deportivos,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka Hombre Trail Challenger Atr 7,5.0,67134569,,,834990.0,Outdoor,
Tenis moda,Hombre,Normal,Tela,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma para Hombre Graviton . Tenis de Moda Puma,4.8,72716161,,,409990.0,,
Tenis moda,Mujer,Normal,Sintético,sybilla,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Sybilla para Mujer Moda Bosinew,4.3,882994511,,,109990.0,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Hombre Moda Crossbar Stilholt,5.0,71008460,,,319990.0,,
Tenis moda,Niño,Normal,Sintético,diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis moda Diadora Boy Bamtelo para Niño,0.0,883031328,,,119990.0,,
Tenis con luces,Niña,Normal,Sintético,skechers,Goma,,Toda temporada,Vietnam,Poliéster,Tenis con Luces Skechers Sweetheart Lights para Niña Velcro,4.6,70160506,16089.0,18389.0,229900.0,,Poliéster
Tenis,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Running Zig Dynamica 4 | Tenis para Hombre de Running Color Gris,2.0,72815816,,,389900.0,Running,
Tenis moda,Unisex niño,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Runfalcon 3.0 K Unisex Infantil,4.8,72882032,,,289950.0,,
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Hombre Moda VL Court 3.0,4.8,72888879,,,329990.0,Lifestyle,
Tenis moda,Niña,Normal,Sintético,diadora,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Moda Diadora Bampu para Niña,5.0,883001455,9999.0,10999.0,129990.0,,
Tenis moda,Niño,Normal,Sintético,diadora,Sintético,,Toda temporada,China,Sintético,Tenis Diadora Boy Crego 7 para Niño,5.0,882817581,9999.0,10999.0,139990.0,,Sintético
Guayos,Unisex,Normal,Sintético,diadora,Goma,Poliéster,Toda temporada,China,Poliéster,Guayos Diadora para Cancha Sintética Futsof Unisex,0.0,883001500,9999.0,10999.0,149990.0,,
Tenis moda,Niño,Normal,Sintético,diadora,Sintético,Textil,Toda temporada,China,Textil,Tenis Moda Diadora Boy Courtnew para Niño,3.0,883001444,9999.0,10999.0,129990.0,,
Tenis,Mujer,Normal,Tela,newbalance,Caucho,Textil,Todatemporada,Vietnam,Textil,Tenis New Balance para Mujer Running 430,0.0,72802490,,,259990.0,Running,
Tenis moda,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Mujer Moda Hoops 3.0,0.0,72888795,,,399990.0,Lifestyle,
Tenis moda,Hombre,Normal,Cuero,reebok,Caucho,Textil,Toda temporada,Vietnam,,Tenis Reebok Hombre Moda Court Advance,4.8,63868652,,,309990.0,Lifestyle,
Tenis moda,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,,Tenis adidas Hombre Moda Grandcourt,4.7,64105918,,,299990.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Sintético,on running,Caucho,Textil,Toda temporada,Vietnam,,Tenis deportivo On Running Running Hombre Cloudgo,0.0,48606828,,,899990.0,Running,
Tenis moda,Mujer,Normal,Cuero,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers Mujer Moda D'Luxfitness,4.8,70962007,,,319900.0,,
Tenis moda,Unisex,Normal,Tela,converse,Caucho,,Toda temporada,China,,Tenis Converse Blancos Chuck Taylor All Star Niño,5.0,35606537,,,224990.0,,Textil
Tenis moda,Niño,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Spidey Adidas para Niño,5.0,72810132,,,279950.0,,
Tenis moda,Mujer,Normal,Tela,converse,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Converse para Mujer Moda Chuck Taylor Allstar,0.0,72870916,,,429990.0,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,call it spring,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Call It Spring Hombre Moda Keller,5.0,71235842,15599.0,18199.0,259990.0,,
Tenis moda,Niño,Normal,Sintético,diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis moda Diadora Boy Bamtelo para Niño,4.0,883031195,,,119990.0,,
Tenis moda,Niña,Normal,Tela,adidas,Caucho,Tela,Toda temporada,Indonesia,,Tenis Adidas Vs Switch 3 CF para Niña,4.8,39704084,18899.0,21599.0,269950.0,,
Tenis moda,Unisex niño,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Fortarun 2.0 K Unisex Infantil,0.0,72881974,,,319950.0,,
Tenis,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Hombre Running Clifton 9,0.0,72783138,,,799990.0,Running,
Tenis moda,Hombre,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Moda Court Peak,0.0,72816053,,,339900.0,,
Tenis deportivos,Hombre,Normal,Tela,hoka,Caucho,Textil,Otoño-Invierno,Vietnam,Textil,Tenis Hoka para Hombre Running Challenger atr 7,0.0,72863199,,,799990.0,Running,
Tenis moda,Niño,,Sintético,mountain gear,Sintético,,Toda temporada,China,,Tenis Mountain Gear Sp Ulmo Niño,5.0,882817386,7799.0,9099.0,129990.0,,Sintético
Tenis,Mujer,Normal,Tela,adidas,Sintético,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Running Lite Racer 3.0,4.8,72864207,,,329990.0,Running,
Tenis moda,Mujer,Normal,Cuero,nike,Caucho,Textil,Toda temporada,Vietnam,,Tenis Nike Mujer Moda Air Max Excee Ewt Snkr,5.0,60841668,,,724990.0,Lifestyle,
Tenis moda,Niña,Normal,Sintético,nike,Caucho,Sintético,Toda temporada,Vietnam,Poliéster,Tenis Nike Star Runner 3 para Niño Velcro,4.5,30797409,,,304950.0,Lifestyle,
Tenis,Hombre,Normal,Tela,under armour,Sintético,Textil,Toda temporada,China,Textil,Tenis Under Armour para Hombre Running Charged Breeze 2 | Zapatillas Under Armour Charged Breeze 2,4.8,72763432,,,469990.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Sintético,,Toda temporada,China,,Tenis Moda Skechers Gowalk Joy Mujer,0.0,31644484,,,259900.0,,Poliéster
Tenis moda,Hombre,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Hombre Moda Classic Leather,4.7,72714081,,,369990.0,Lifestyle,
Tenis moda,Unisex,Grande,Tela,converse,Caucho,Textil,Toda temporada,Vietnam,,Tenis Converse Unisex Moda Chuck Taylor All Star,4.9,19772746,,,299990.0,,
Guayos,Hombre,Normal,Sintético,adidas,Sintético,,Toda temporada,Camboya,Textil,"Guayos Adidas Goletto VIII Para Terreno Firme - Suela Con Taches De Caucho. Zapatilla De Fútbol, Color Negro De Hombre Con Cordones",4.7,63085023,,,249990.0,Fútbol,Textil
Tenis moda,Hombre,Normal,Sintético,aldo,Goma,Poliéster,Toda temporada,China,,Tenis Moda Aldo Hombre Stroesco,5.0,64883043,20999.0,24499.0,349990.0,,
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Hombre Moda Gazelle,4.9,72905246,,,649990.0,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,hoff,Goma,Sintético,Toda temporada,China,Sintético,Tenis Hoff Hombre Moda Rhodes,0.0,69950948,,,499990.0,,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Poliuretano,Toda temporada,Vietnam,Poliuretano,Tenis Asics Hombre Running Dynablast 3,5.0,71278778,,,499990.0,Running,
Tenis moda,Hombre,Normal,Cuero,veja,Goma,Sintético,Toda temporada,Brasil,,Tenis moda Veja V-12 Hombre,4.5,62677492,79999.0,89999.0,999990.0,,
Tenis,Hombre,Normal,Sintético,adidas,Caucho,Textil,Toda temporada,Indonesia,,Tenis Adidas para Hombre Moda Streetcheck,4.7,25619507,,,379950.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,call it spring,Sintético,Poliéster,Toda temporada,China,Poliéster,Tenis Call It Spring para Mujer Moda Embery,5.0,71742367,14399.0,16799.0,239990.0,,
Tenis moda,Niño,Normal,Tela,puma,Goma,Textil,Toda temporada,China,Textil,Tenis Puma Graviton Ac para Niño,5.0,72722155,,,289900.0,,
Tenis moda,Hombre,Normal,Sintético,reebok,Caucho,,Toda temporada,Vietnam,,Tenis Reebok Hombre Moda Club C 85,5.0,4319215,,,359990.0,,Textil
Tenis moda,Hombre,Normal,Cuero,nike,Caucho,Poliéster,Toda temporada,Indonesia,Poliéster,Tenis Nike para Hombre Moda Dunk Low Retro| Zapatillas Nike para Hombre Dunk,4.0,72825854,,,649950.0,,
Tenis moda,Mujer,Normal,Cuero,asics,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Asics para Mujer Moda Gel-Nyc,0.0,72833637,,,549990.0,,
Tenis moda,Hombre,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Hombre Outdoor Cloudvista,0.0,72736551,,,899990.0,,
Tenis moda,Mujer,Normal,Cuero,new balance,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis New Balance para Mujer Moda 373,0.0,72894303,,,329990.0,Lifestyle,
Tenis,Mujer,Normal,Tela,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok para Mujer Cross training Nano X3 Adventure,5.0,72771003,,,579990.0,Cross training,
Tenis,Hombre,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Running Energen Tech,4.0,72770983,,,269990.0,Running,
Tenis moda,Mujer,Normal,Sintético,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Mujer Moda Court Plataforma,4.8,72712690,,,399990.0,Lifestyle,
Tenis moda,Mujer,Normal,Cuero,veja,Goma,Sintético,Toda temporada,Brasil,,Tenis moda Veja Minotaur Mujer,4.5,62677027,84799.0,95399.0,1059990.0,,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,India,Textil,Tenis Adidas Mujer Moda Stan Smith W,5.0,72712454,,,599950.0,,
Tenis,Hombre,Normal,Tela,nike,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Nike para Hombre Running Renew Run4,0.0,72875618,,,484990.0,Running,
Tenis moda,Niña,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Mydreamers para Niña Velcro,5.0,72794515,,,179900.0,,Poliéster
Tenis moda,Mujer,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Moda Archfit Infinitycool,4.0,72836636,,,389990.0,,
Tenis moda,Mujer,Normal,Tela,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Moda Flex Appeal 4.0 Brilliantvie,5.0,72739007,,,279990.0,,
Guayos,Hombre,Normal,Tela,adidas,Sintético,Textil,Toda temporada,Indonesia,Textil,"Guayos Adidas Predator Accuracy.4 Para Multiterreno - Suela Con Taches Tpu. Zapatilla De Fútbol, Color Blanco De Hombre Con Cordones",4.8,69678550,,,339950.0,Fútbol,
Tenis deportivos,Mujer,,Tela,adidas,Caucho,,Toda temporada,Indonesia,,Tenis Adidas para Mujer Running EQ21 Run,4.8,23024137,,,499990.0,Running,Textil
Tenis moda,Niño,Normal,Sintético,coniglio,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis moda Coniglio Sp Basic2 para Niño Velcro,5.0,883030132,,,129990.0,,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Myanmar,,Tenis Adidas para Hombre Running Ultimashow,4.8,10843666,,,299950.0,Running,
Tenis moda,Hombre,Normal,Sintético,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Puma para Hombre Trinity . Tenis de Moda Puma,5.0,72716234,,,559990.0,,
Tenis moda,Unisex,Normal,Tela,converse,Caucho,,Toda temporada,Vietnam,,Tenis Moda Converse Chuck 70 Unisex,5.0,28346419,29749.0,33999.0,424990.0,,Textil
Tenis moda,Mujer,Normal,Cuero,adidas originals,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Originals para Mujer Moda Gazelle,4.7,72888929,,,599990.0,Lifestyle,
Tenis moda,Hombre,Normal,Tela,converse,Caucho,,Toda temporada,Vietnam,Poliéster,Tenis Converse Ctas High Street | Tenis de moda Converse,5.0,72763224,,,324990.0,,Textil
Tenis deportivos,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka Hombre Running Bondi 8,5.0,67134453,,,899990.0,Running,
Tenis,Hombre,Normal,Sintético,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Hombre Running Charged Bandit Trail 2 | Zapatillas Under Armour Charged Bandit Trail 2,4.9,72763363,,,489990.0,Running,
Tenis,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Hombre Lifestyle Up,5.0,72794434,,,329900.0,Lifestyle,Textil
Tenis deportivos,Mujer,Normal,Sintético,skechers,Caucho,,Toda temporada,Vietnam,,Tenis Skechers Mujer Cross training Arch Fit Infinity,5.0,33660525,,,389990.0,Cross training,Poliéster
Tenis deportivos,Mujer,Normal,Tela,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Mujer Running Phade RN 2-PPL,0.0,72890606,,,269990.0,Running,
Tenis moda,Mujer,Normal,Cuero,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance para Mujer Moda 420,5.0,72802425,34999.0,39999.0,499990.0,,
Tenis moda,Mujer,Normal,Gamuza,basement,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Basement para Mujer Moda Agolitaor2,1.0,882994626,,,239990.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,reebok,Goma,Textil,Toda temporada,Vietnam,Poliéster,Tenis Reebok para Mujer Club C Double Revenge,5.0,72726390,27289.0,31189.0,389900.0,Lifestyle,
Tenis deportivos,Mujer,Normal,Tela,on running,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Onrunning para Mujer Running Cloud X 3,0.0,72901680,,,899990.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Moda Flexappeal4.0 Elegan,0.0,72837115,,,259990.0,,
Tenis moda,Hombre,Normal,Sintético,call it spring,Sintético,Poliéster,Toda temporada,China,Poliéster,Tenis Call It Spring Hombre Moda Refreshh,3.8,70706596,,,219990.0,,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Running Gel-Kayano 29,0.0,72800804,52499.0,59999.0,749990.0,Running,Poliéster
Tenis moda,Mujer,Normal,Sintético,hoff,Goma,Sintético,Toda temporada,China,Sintético,Tenis Hoff Mujer Moda Palermo,0.0,69950892,,,499990.0,,
Tenis moda,Mujer,Normal,Sintético,southland,Sintético,Textil,Toda temporada,China,Textil,Tenis Southland para Mujer Moda Saflexi,4.5,882815203,,,119990.0,Lifestyle,
Guayos,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,Camboya,Textil,Guayos Puma para cancha Sintética Hombre Attacanto Tt,5.0,72794392,,,309900.0,Fútbol,Textil
Tenis deportivos,Niño,Normal,Sintético,new balance,Caucho,,Toda temporada,China,Textil,Tenis New Balance 500 para Niño Velcro,5.0,69653026,,,327990.0,,Textil
Tenis,Hombre,Normal,Tela,reebok,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok para Hombre Cross Training Nanoflex Tr 2 | Zapatillas Reebok Hombre de moda color Café,0.0,72832700,,,389990.0,Cross training,
Tenis deportivos,Mujer,Normal,Tela,adidas,Sintético,,Toda temporada,Indonesia,Textil,Tenis Adidas Mujer Running Galaxy 6,4.7,69955366,,,339990.0,Running,Textil
Tenis moda,Mujer,Normal,Sintético,diadora,Goma,Poliéster,Toda temporada,China,,Tenis Diadora Mujer Moda Sabina,4.5,882554004,13199.0,15399.0,219990.0,Lifestyle,
Tenis moda,Mujer,Normal,Cuero,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Puma para Mujer Moda Mayze Ut Wns,0.0,72878545,,,599990.0,Lifestyle,
