type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,Name,Rating,Code,CMR Price,Event Price,Full Price,discipline,interior_material
,Mujer,Normal,Textil,,Goma,Textil,,,,['Botas Nike Hombre Renew Elevate 3'],['(0)'],['Código: 118351411'],,,,,
Tenis moda,Niño,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis moda Skechers Bounder Rozerg para Niño'],['(0)'],['Código: 72882966'],,,179.990,,
Zapatos casuales,Niño,Normal,Sintético,,,,,,,['Tenis con luces Raceto Azul Osc para niño Los Gomosos'],['4.9 (8)'],['Código: 119315978'],,,,,
,Hombre,,Textil,,Goma,Textil,,,,['Tenis Hombre Skechers Dynamight 2.0 Fallford - Negro'],['(0)'],['Código: 127197694'],181.909,199.900,222.900,Running,
,Hombre,Normal,Cuero,,Goma,Textil,,,,['Zapatilla Hombre Lacoste Chaymon 45CMA0033 Azul'],['(0)'],['Código: 127823765'],,,587.900,,
Tenis moda,Niño,Normal,Sintético,Puma,Caucho,,Toda temporada,Vietnam,Textil,['Tenis Puma Rickie Niño'],['4.9 (10)'],['Código: 68757513'],,,289.900,,Textil
Tenis moda,Unisex,Normal,Tela,Vans,Goma,Textil,Toda temporada,Vietnam,Textil,['Tenis Vans Unisex Moda Era'],['(0)'],['Código: 72836014'],,,269.000,Lifestyle,
Tenis deportivos,Hombre,Normal,Tela,Puma,Sintético,,Toda temporada,Vietnam,Textil,['Tenis Puma para Hombre Running Incinerate'],['5 (3)'],['Código: 72794088'],,,389.900,Running,Textil
Tenis con luces,Niña,Normal,Sintético,Skechers,Sintético,,Toda temporada,China,,['Tenis con Luces Skechers para Niña Moda Heart Lights Rainbow Lux'],['5 (10)'],['Código: 20234371'],,,229.900,,Poliéster
,Mujer,,Textil,,,,,,,['Asics Versablast 3 Tenis azul de mujer para correr'],['(0)'],['Código: 126714430'],,,379.950,Running,
Tenis moda,Niña,Normal,Sintético,Diadora,Caucho,Malla (nylon),Toda temporada,China,Malla (Nylon),['Tenis moda Diadora Girl Caltu para Niña Velcro'],['5 (2)'],['Código: 883031425'],,,129.990,,
,Hombre,,Textil,,Goma,,,,,['Tenis New Balance Fuelcell Rebel Neutral-Azul'],['(0)'],['Código: 129531282'],727.991,,,Outdoor,
Tenis moda,Mujer,Normal,Cuero,ALDO,Caucho,Sintético,Toda temporada,China,,['Tenis moda ALDO Astila Mujer'],['(0)'],['Código: 32739969'],,,,,
,Mujer,Normal,Sintético,,Caucho,Textil,,,,['Zapatos Guess Loven3 - Mujer'],['(0)'],['Código: 128852562'],,,439.000,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda Arch Fit Infinity Cool'],['(0)'],['Código: 72890541'],,,428.900,Lifestyle,
Tenis,Hombre,Normal,Sintético,Asics,Caucho,Poliéster,Toda temporada,Brasil,Poliéster,['Tenis Asics para Hombre Running Gel Spectrum Az0'],['4.3 (4)'],['Código: 72742795'],319.990,,,Running,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Adidas Showtheway 2.0 - Gris-Blanco'],['4.8 (51)'],['Código: 118455375'],245.609,269.900,335.900,Running,
,Mujer,,,,,,,,,['TENIS UNDER ARMOUR MUJER ESSENTIAL 3022955-104'],['(0)'],['Código: 128496175'],,,,Running,
Tenis deportivos,Mujer,Normal,Tela,Reebok,Goma,,Toda temporada,China,,['Tenis Deportivos Reebok para Mujer de Running Energen Tech'],['(0)'],['Código: 72790807'],,,269.990,Running,Textil
,Mujer,Normal,,,Pvc,Textil,,,,['TENIS MUJER NEGRO SUELA BLANCA'],['3.3 (3)'],['Código: 123294833'],,,,,
Tenis moda,Niña,Normal,Tela,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis Skechers Mydreamers para Niña Velcro'],['5 (4)'],['Código: 72794515'],,,179.900,,Poliéster
Guayos,Hombre,Normal,Sintético,Fratta,Goma,Poliéster,Toda temporada,China,Poliéster,['Guayos para Pasto Sintético Fratta Hombre Huang7'],['(0)'],['Código: 883014574'],,,139.990,Fútbol,
Tenis deportivos,Niño,Normal,Sintético,Under Armour,Sintético,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis deportivos Under Armour Assert 10 AC para Niño con Velcro'],['(0)'],['Código: 72912044'],,,249.900,,
Tenis moda,Unisex,Normal,Sintético,Reebok,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Reebok Classic Harry Potter Unisex | Tenis Harry Potter Reebok Gryffindor'],['4.2 (5)'],['Código: 72870150'],289.990,,,,
Zapatos casuales,Niño,Normal,Sintético,,,,,,,['Tenis con luces Raceto Rojo para niño Los Gomosos'],['5 (4)'],['Código: 119317791'],,,,,
,Hombre,,Sintético,,Goma,,,,,['Guayos Nike Legend 10 Club Fg/Mg-Amarillo Suave'],['(0)'],['Código: 128295933'],,,324.990,Fútbol,
Tenis moda,Unisex,Grande,Tela,Converse,Caucho,Textil,Toda temporada,Vietnam,Textil,['Tenis Converse Unisex Moda Chuck Taylor All Star Lugged 2 | 0'],['5 (2)'],['Código: 72726946'],,,469.990,,
Tenis deportivos,Niña,Normal,Sintético,Under Armour,Sintético,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis deportivos Under Armour Surge 3 AC para Niña con Velcro'],['(0)'],['Código: 72912014'],,,259.900,,
,Mujer,,Cuero,,Goma,,,,,['Tenis New Balance 5740 Shifted Mujer-NegroBlanco'],['(0)'],['Código: 129531628'],605.141,,,Outdoor,
Tenis moda,Niña,Normal,Sintético,Puma,Caucho,Textil,Toda temporada,China,Textil,['Tenis moda Puma Carina 2.0 Ps para Niña Velcro'],['(0)'],['Código: 72881581'],,,269.990,,
Tenis,Hombre,Normal,Tela,Adidas,Sintético,,Toda temporada,Indonesia,Textil,['Tenis Adidas para Hombre Running Lite Racer 3.0'],['4.7 (700)'],['Código: 72781135'],249.990,,,Running,Textil
Tenis moda,Mujer,Normal,Sintético,Aldo,Goma,Poliéster,Toda temporada,Suiza,Poliéster,['Tenis Aldo para Mujer Moda Elgata'],['(0)'],['Código: 72853544'],237.990,,,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,Reebok,Caucho,Textil,Toda temporada,China,Textil,['Tenis Reebok Hombre Moda Royal Complete Cln2'],['4.5 (246)'],['Código: 4319988'],,,249.900,Lifestyle,
,Niño,,Textil,,Goma,Textil,,,,['Tenis Converse Bota Chuck Taylor All Star Niños-Negro'],['(0)'],['Código: 117089523'],,,224.990,,
Tenis,Hombre,Normal,Sintético,Under Armour,Sintético,,Toda temporada,Indonesia,Textil,['Tenis Under Armour para Hombre Running Charged Assert 10 | Zapatillas Under Armour Charged Assert 10'],['5 (2)'],['Código: 72790035'],,,349.990,Running,Textil
,Mujer,Normal,Textil,,Goma,Textil,,,,['Sandalias Skechers Relaxed Fit DLux Walker New Block Para Mujer'],['4 (2)'],['Código: 121442038'],,,,,
Tenis deportivos,Hombre,Normal,Tela,Asics,Caucho,Textil,Toda temporada,Vietnam,Poliéster,['Tenis Asics para Hombre Running Noosa Tri 15'],['(0)'],['Código: 71281902'],,,669.990,Running,
Tenis moda,Mujer,Normal,Cuero,Adidas,Caucho,Textil,Toda temporada,India,Textil,['Tenis Adidas Mujer Moda Stan Smith W'],['4.8 (2474)'],['Código: 72712704'],,,599.950,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda On The Goflex Aspire'],['(0)'],['Código: 72890497'],,,249.900,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok para Hombre Moda Royal BB'],['5 (1)'],['Código: 72815953'],,,349.900,,
Tenis,Hombre,Normal,Sintético,Reebok,Goma,Textil,Toda temporada,Vietnam,Textil,['Tenis Reebok para Hombre Cross training Nano X3 Adventure'],['5 (3)'],['Código: 72771084'],,,579.990,Cross training,
Tenis moda,Niña,Normal,Sintético,Adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,['Tenis Adidas Tensaur Sport para Niña'],['5 (3)'],['Código: 72810104'],161.990,188.990,269.950,,
,Mujer,,Textil,,Goma,Poliéster,,,,['Tenis Converse Ctas Shoreline Para Mujer-Blanco'],['4.8 (5)'],['Código: 117052130'],,,,,
,Mujer,,Cuero,,,,,,,['Tenis Mujer Skechers Uno Stand on Air - Blanco'],['(0)'],['Código: 118462477'],,,,,
,Mujer,Normal,Sintético,,Caucho,Malla (nylon),,,,['Tenis Adidas Mujer Negro Galaxy 6 GW3847'],['(0)'],['Código: 124334736'],,,418.000,Running,
,Mujer,,,,,,,,,['TENIS ADIDAS MUJER DURAMO IF7884'],['5 (2)'],['Código: 126582874'],248.395,272.961,349.950,Running,
Tenis con luces,Niño,Normal,Sintético,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis con Luces Blancos Skechers Sportcourt92 Showsto para Niño | Tenis Blancos para Niño'],['(0)'],['Código: 72794666'],,,239.900,,Poliéster
,Mujer,,Textil,,Goma,Textil,,,,['Tenis Converse Chuck Taylor All Star Platform Mujer-Negro'],['3.3 (3)'],['Código: 116852715'],,,449.990,,
,Hombre,Normal,Cuero,,Caucho,Cuero,,,,['Tenis Hombre Reebok Workout Plus - Negro'],['3.7 (3)'],['Código: 121775842'],,,,,
Tenis moda,Niño,Normal,Sintético,Nike,Sintético,Textil,Toda temporada,Indonesia,Textil,['Tenis Nike Air Max Sc Bpv Niño Velcro'],['4.7 (6)'],['Código: 54793540'],279.990,319.990,399.950,Lifestyle,
Tenis moda,Unisex,Normal,Tela,Reebok,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Reebok Club C 85 Harry Potter Unisex | Tenis Harry Potter Reebok Hogwarts'],['(0)'],['Código: 72870172'],289.990,,,,
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793527'],139.890,159.890,199.900,,
Tenis deportivos,Mujer,Normal,Tela,Reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,['Tenis Reebok Mujer Cross training Flexagon Energy Tr 4'],['4.6 (27)'],['Código: 72713984'],209.990,,,Cross training,
Tenis moda,Hombre,Normal,Sintético,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok para Hombre Moda Glide'],['(0)'],['Código: 72816109'],,,299.900,,
,Mujer,,Cuero,,,,,,,['Tenis De Piel Con Monograma Mujer Blanco Tommy Hilfiger'],['5 (1)'],['Código: 121395513'],,,799.900,,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Adidas Duramo Sl - Amarillo'],['(0)'],['Código: 122253394'],271.089,297.900,398.900,Running,
,Mujer,Normal,Cuero,,Caucho,Textil,,,,['Tenis Mujer Reebok Leather Shoes - Negro'],['(0)'],['Código: 118473362'],,,,,
Tenis moda,Niño,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis moda Skechers Bounder Rozerg para Niño'],['(0)'],['Código: 72882966'],,,179.990,,
Zapatos casuales,Niño,Normal,Sintético,,,,,,,['Tenis con luces Raceto Azul Osc para niño Los Gomosos'],['4.9 (8)'],['Código: 119315978'],,,,,
,Hombre,Normal,Cuero,,Goma,Cuero,,,,['Botas Caterpillar Hombre Sire Waterproof'],['(0)'],['Código: 118776434'],,,,,
,Mujer,Normal,,,Pvc,Sintético,,,,['TENIS PARA MUJER COLOR NEGRO'],['3.7 (3)'],['Código: 123295466'],,,,,
,Mujer,Normal,Textil,,Caucho,Textil,,,,['Tenis Mujer Adidas Galaxy Star - Negro'],['1 (1)'],['Código: 124818666'],332.969,365.900,489.900,Running,
Tenis moda,Mujer,Normal,Cuero,Veja,Goma,Sintético,Toda temporada,Brasil,,['Tenis moda Veja V-10 Mujer'],['(0)'],['Código: 62669826'],,,,,
,Mujer,Normal,Textil,,Sintético (PU),Textil,,,,['Tenis tellenzi dama dp035 beigenegro'],['5 (1)'],['Código: 117285160'],,,,,
,Mujer,Normal,Sintético,,Goma,Textil,,,,['Tenis Puma para Mujer Puma Vikky Stacked L Negro 36914301'],['(0)'],['Código: 129342413'],361.270,,,,
Tenis moda,Niño,Normal,Sintético,Reebok,Goma,,Toda temporada,China,Textil,['Tenis Reebok Kids Bb 4000 Ii para Niño'],['5 (1)'],['Código: 72793456'],,,249.900,,Textil
,Mujer,,Sintético,,Goma,,,,,['Tenis Nike Juniper Trail 2 Running Mujer-Lila'],['(0)'],['Código: 126462446'],,,449.990,Running,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Skechers para Mujer Moda Summits Perfect Views'],['(0)'],['Código: 72890296'],199.990,,,Lifestyle,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,['Adidas Response Runner U Tenis azul de mujer para correr'],['(0)'],['Código: 126071722'],,,249.950,Running,
,Hombre,,Textil,,,,,,,['Tenis Hombre Skechers Uno Stand On Air - Cafe'],['(0)'],['Código: 126704776'],,,,,
Tenis moda,Hombre,Normal,Cuero,New Balance,Caucho,Textil,Toda temporada,Vietnam,Textil,['Tenis New Balance para Hombre Moda 237'],['5 (2)'],['Código: 72802530'],,,499.990,,
Tenis,Mujer,Normal,Tela,Nike,Goma,Poliéster,Toda temporada,Indonesia,Poliéster,['Tenis Nike para Mujer Running Revolution7'],['(0)'],['Código: 72875533'],,,344.990,Running,
,Niño,Pequeña,Textil,,Goma,Textil,,,,['Tenis Skechers Go Run 400 V2'],['(0)'],['Código: 126718561'],,,,,
,Hombre,,Cuero,,,,,,,['Tenis Casuales De Cuero Hombre Blanco Tommy Hilfiger'],['(0)'],['Código: 125127544'],,,499.900,,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,['Adidas Advantage Tenis blanco de mujer lifestyle'],['(0)'],['Código: 128081072'],,,379.950,,
,Mujer,,Textil,,Caucho,Textil,,,,['Tenis Mujer Skechers Uno - Negro'],['(0)'],['Código: 126562533'],,,,,
,Mujer,Normal,Sintético,,Goma,Textil,,,,['Tenis Nike Court Vision Low Next Nature'],['(0)'],['Código: 126714957'],,,,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda Skech Air Ext 2.0 Hm'],['(0)'],['Código: 72820670'],272.990,311.990,389.990,,
Tenis,Hombre,Normal,Tela,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok para Hombre Running Reebok Lite Plu | Tenis para Hombre de Running Color Gris'],['5 (6)'],['Código: 72815673'],209.990,,,Running,
Tenis moda,Unisex,Normal,Sintético,Reebok,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Reebok Classic Harry Potter Unisex | Tenis Harry Potter Reebok Slytherin'],['(0)'],['Código: 72870143'],289.990,,,,
Tenis moda,Unisex,Normal,Sintético,Reebok,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Reebok Classic Harry Potter Unisex | Tenis Harry Potter Reebok Gryffindor'],['4.2 (5)'],['Código: 72870150'],289.990,,,,
,Hombre,Normal,Sintético,,Goma,Sintético,,,,['Guayos Patrick Hombre BENTZHGE'],['5 (1)'],['Código: 120601411'],,,,,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Adidas Runfalcon 3 - Gris-Verde'],['(0)'],['Código: 121538970'],,,,Running,
Tenis moda,Niño,,Sintético,Mountain Gear,Sintético,,Toda temporada,China,,['Tenis Mountain Gear Sp Ulmo Niño'],['5 (6)'],['Código: 882817386'],,,129.990,,Sintético
,Niño,,Sintético,,Goma,,,,,['Guayos Golty Formacion Fx Niños-Gris/Negro'],['(0)'],['Código: 124296942'],,,159.990,Fútbol,
,Hombre,,Textil,,,Textil,,,,['TENIS REVOLUVION 6 NIKE HOMBRE'],['(0)'],['Código: 118167282'],,,,Running,
,Hombre,,Textil,,,Textil,,,,['TENIS AIR MAX SC NIKE HOMBRE'],['(0)'],['Código: 118166563'],,,,Walking,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,,['Tenis adidas Mujer Running AlphaBounce +'],['4.6 (234)'],['Código: 63085294'],317.990,370.990,529.950,Running,
,Niño,,Textil,,Goma,Textil,,,,['Tenis Nike Star Runner 2 D2n Para Niñas-Azul'],['(0)'],['Código: 117096211'],,,,Running,
Tenis deportivos,Mujer,Normal,Tela,Asics,Caucho,,Toda temporada,Indonesia,Poliéster,['Tenis Asics para Mujer Running Gel-Nimbus Lite 3'],['(0)'],['Código: 72800748'],,,699.990,Running,Poliéster
,Mujer,,Textil,,Goma,,,,,['Tenis Nike Downshifter 12 Running Mujer-Rosa'],['(0)'],['Código: 127196754'],345.791,,,Running,
,Hombre,Normal,Textil,,Caucho,Malla (nylon),,,,['Asics Gel-Contend 8 Tenis negro de hombre para correr'],['(0)'],['Código: 129235421'],,,329.950,Running,
,Hombre,Normal,Sintético,,Goma,Sintético,,,,['Tennis ADIDAS hombre negro HOOPS 3.0 GY 4727'],['(0)'],['Código: 127599542'],,,473.000,Lifestyle,
Tenis moda,Niño,Normal,Sintético,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis Skechers Fusetread Trekor para Niño Velcro'],['(0)'],['Código: 72794715'],,,284.900,,Poliéster
Tenis deportivos,Niña,Normal,Sintético,Adidas,Caucho,,Toda temporada,Vietnam,Textil,['Tenis Adidas Advantage K para Niña'],['4.4 (8)'],['Código: 69798828'],173.990,202.990,289.950,,Textil
Tenis moda,Hombre,Normal,Tela,Adidas,Sintético,Sintético,Toda temporada,Indonesia,Sintético,['Tenis Adidas para Hombre Moda Lite Racer 3.0'],['4.7 (935)'],['Código: 25620210'],249.990,,,Lifestyle,
,Mujer,,Textil,,Goma,Poliéster,,,,['Tenis Converse Chuck Taylor AllStar LiftClean Cuero-Blanco'],['5 (2)'],['Código: 117096790'],,,424.990,,
,Hombre,,Cuero,,Goma,Textil,,,,"[""Tenis Hombre Nike Air Force 1 '07 Lv8 Nos - Rojo""]",['(0)'],['Código: 126928762'],757.075,831.950,924.950,,
Tenis deportivos,Mujer,Normal,Cuero,Under Armour,Goma,Textil,Toda temporada,Vietnam,Textil,['Tenis Under Armour para Mujer Running Charged Verssert 2'],['1 (1)'],['Código: 72890663'],,,389.990,Running,
Tenis moda,Hombre,Normal,Sintético,Bearcliff,Goma,Malla (nylon),Toda temporada,China,Malla (Nylon),['Tenis Bearcliff para Hombre Moda Rofinu'],['2.5 (2)'],['Código: 883032009'],,,139.990,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda Dlux Walker Quick Upgrade'],['(0)'],['Código: 72890508'],,,379.900,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,Sybilla,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Sybilla para Mujer Moda Hohanitanew'],['(0)'],['Código: 882994316'],99.990,,,Lifestyle,
,Mujer,,Textil,,,,,,,['Tenis Mujer Adidas Breaknet 2.0 - Blanco'],['(0)'],['Código: 127052511'],345.709,379.900,420.900,,
,Hombre,,Cuero,,Goma,,,,,['Tenis New Balance 574 Clásicos-Verde/Blanco'],['(0)'],['Código: 129576508'],332.141,364.990,559.990,Outdoor,
Calzado escolar,Unisex adulto,Normal,Sintético,,Sintético (PU),Textil,,,Espuma,['Tenis escolares Skoler C Blanco para hombre y mujer Croydon'],['4.9 (19)'],['Código: 119309632'],,,,,
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793541'],139.890,159.890,199.900,,
Zapatos casuales,Niño,Normal,Textil,,,,,,,['Tenis con luces Teuri Negro-Gris para niño Los Gomosos'],['3.7 (3)'],['Código: 119317382'],,,,,
Tenis moda,Mujer,,Sintético,Skechers,Sintético,,Toda temporada,China,,['Tenis Skechers Mujer Moda Summits Cool Classic'],['5 (8)'],['Código: 23121285'],,,279.900,,Poliéster
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793527'],139.890,159.890,199.900,,
Tenis moda,Hombre,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,Vietnam,,['Tenis adidas Hombre Moda Grandcourt'],['4.7 (870)'],['Código: 64105918'],,,299.990,Lifestyle,
,Niño,Normal,Textil,,Caucho,Malla (nylon),,,,['Adidas Breaknet 2.0 El K Tenis negro de niño lifestyle'],['(0)'],['Código: 127872109'],,,289.950,,
,Hombre,Normal,Textil,,Goma,Textil,,,,['Tennis Adidas Hombre Showtheway 2.0'],['4.8 (51)'],['Código: 118347344'],,,,,
,Mujer,Normal,Sintético,,Sintético (PU),Sintético,,,,['Priceshoes Tenis Moda Mujeres 962CHICAGONEGRO'],['(0)'],['Código: 126654781'],,,,Walking,
Tenis deportivos,Mujer,Normal,Tela,Reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,['Tenis Reebok Mujer Cross training Flexagon Energy Tr 4'],['4.6 (27)'],['Código: 72713984'],209.990,,,Cross training,
Tenis moda,Niño,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis moda Skechers Bounder Rozerg para Niño'],['(0)'],['Código: 72882966'],,,179.990,,
,Hombre,,Cuero,,Goma,,,,,['Tenis Nike Sportswear Air Pegasus 89-Beige'],['(0)'],['Código: 128262821'],459.541,,,Outdoor,
,Mujer,,Sintético,,,,,,,['Tenis Zito Mercedes Campuzano De Mujer -Blanco'],['4.6 (7)'],['Código: 117897232'],,,,,
,Hombre,,Textil,,,,,,,['Tenis Hombre Adidas Hoops 3.0 - Blanco-Azul'],['4 (2)'],['Código: 122254723'],,,,,
Tenis moda,Hombre,Normal,Sintético,Puma,Caucho,Textil,Toda temporada,Vietnam,Textil,['Tenis Puma Hombre Moda Trc Blaze Lava'],['(0)'],['Código: 61898350'],,,,,
Tenis moda,Hombre,Normal,Tela,Skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Moda Dlux fitness Box Jump'],['4.7 (3)'],['Código: 72728645'],,,369.990,,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,['Nike W Af1 Shadow Tenis blanco de mujer lifestyle'],['(0)'],['Código: 127876257'],,,899.950,,
Tenis deportivos,Mujer,Normal,Tela,Under Armour,Goma,Textil,Toda temporada,Indonesia,Textil,['Tenis Under Armour para Mujer Cross training Surge 3'],['(0)'],['Código: 72890690'],,,309.990,Cross training,
Tenis moda,Hombre,Normal,Tela,Skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Dluxfitness-Boxjump Tenis de Moda Skechers'],['(0)'],['Código: 72769753'],,,369.990,,
,Hombre,,Textil,,,Textil,,,,['TENIS LIFETIME FILA HOMBRE'],['(0)'],['Código: 118162079'],,,,Walking,
,Hombre,Normal,Textil,,Goma,Textil,,,,['Tenis Skechers Delson 3.0 Cicada'],['5 (1)'],['Código: 124683826'],,,,,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Adidas Galaxy 6 - Negro'],['5 (2)'],['Código: 118455119'],,,,Running,
,Hombre,Normal,Sintético,,Pvc,Textil,,,,['Tenis Bont Hombre 080 Casual'],['4.4 (7)'],['Código: 121773381'],,,,,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Chanclas Hombre Skechers Go Consistent - Negro'],['5 (1)'],['Código: 121231000'],,,,,
,Hombre,Normal,Sintético,,Goma,Textil,,,,['Tennis Skechers Hombre Terrabite-Trailborn'],['(0)'],['Código: 118668359'],,,,,
Tenis moda,Hombre,Normal,Sintético,Puma,Caucho,,Toda temporada,China,Textil,['Tenis Puma para Hombre Moda AMG Petronas Mercedez F1 team Caven'],['5 (3)'],['Código: 72794300'],,,479.900,,Textil
,Mujer,,Textil,,,,,,,['Tenis Mujer Skechers Mesh Lace Up - Gris'],['5 (1)'],['Código: 127323862'],172.809,189.900,211.900,,
,Hombre,,Textil,,Goma,,,,,['Tenis Fila Lecianmer Running-Azul/Blanco'],['(0)'],['Código: 120389114'],,,,Running,
Tenis moda,Mujer,Normal,Sintético,Adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,['Tenis Adidas para Mujer Grand Court Base 2.0'],['4.8 (625)'],['Código: 72738069'],249.990,,,,
