brand,type,gender,last_type,material,lining_material,sole_material,season,made_in,insole_material,Name,Rating,Code,CMR Price,Event Price,Full Price,discipline,interior_material
On Running,Tenis deportivos,Mujer,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Onrunning para Mujer Running Cloud X 3'],['(0)'],['Código: 72901680'],,,899.990,Running,
Skechers,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda Flexappeal4.0 Elegan'],['(0)'],['Código: 72837115'],,,259.990,,
Call It Spring,Tenis moda,Hombre,Normal,Sintético,Poliéster,Sintético,Toda temporada,China,Poliéster,['Tenis Call It Spring Hombre Moda Refreshh'],['3.8 (13)'],['Código: 70706596'],,,219.990,,
Asics,Tenis deportivos,Mujer,Normal,Tela,,Caucho,Toda temporada,Indonesia,Poliéster,['Tenis Asics para Mujer Running Gel-Kayano 29'],['(0)'],['Código: 72800804'],524.990,599.990,749.990,Running,Poliéster
HOFF,Tenis moda,Mujer,Normal,Sintético,Sintético,Goma,Toda temporada,China,Sintético,['Tenis Hoff Mujer Moda Palermo'],['(0)'],['Código: 69950892'],,,499.990,,
Southland,Tenis moda,Mujer,Normal,Sintético,Textil,Sintético,Toda temporada,China,Textil,['Tenis Southland para Mujer Moda Saflexi'],['4.5 (2)'],['Código: 882815203'],,,119.990,Lifestyle,
Puma,Guayos,Hombre,Normal,Sintético,,Caucho,Toda temporada,Camboya,Textil,['Guayos Puma para cancha Sintética Hombre Attacanto Tt'],['5 (1)'],['Código: 72794392'],,,309.900,Fútbol,Textil
New Balance,Tenis deportivos,Niño,Normal,Sintético,,Caucho,Toda temporada,China,Textil,['Tenis New Balance 500 para Niño Velcro'],['5 (3)'],['Código: 69653026'],,,327.990,,Textil
Aldo,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,Países Bajos,Poliéster,['Tenis Aldo para Mujer Moda Iconispec'],['(0)'],['Código: 72853528'],271.990,,,Lifestyle,
Reebok,Tenis,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Reebok para Hombre Cross Training Nanoflex Tr 2 | Zapatillas Reebok Hombre de moda color Café'],['(0)'],['Código: 72832700'],,,389.990,Cross training,
Adidas,Tenis deportivos,Mujer,Normal,Tela,,Sintético,Toda temporada,Indonesia,Textil,['Tenis Adidas Mujer Running Galaxy 6'],['4.7 (1065)'],['Código: 69955366'],,,339.990,Running,Textil
Diadora,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,China,,['Tenis Diadora Mujer Moda Sabina'],['4.5 (8)'],['Código: 882554004'],131.990,153.990,219.990,Lifestyle,
Puma,Tenis moda,Mujer,Normal,Cuero,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Puma para Mujer Moda Mayze Ut Wns'],['(0)'],['Código: 72878545'],,,599.990,Lifestyle,
Aldo,Tenis moda,Mujer,Normal,Cuero,Poliéster,Goma,Toda temporada,Países Bajos,Poliéster,['Tenis Aldo para Mujer Moda Woolly'],['(0)'],['Código: 72853508'],287.990,335.990,479.990,Lifestyle,
Denimlab,Tenis moda,Mujer,Normal,Tela,Sintético,Sintético,Toda temporada,China,Textil,['Tenis Denimlab para Mujer Moda Bonate Text'],['(0)'],['Código: 882815611'],,,,,
Skechers,Tenis moda,Niño,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Moda Skechers Rapidcharge para Niño'],['(0)'],['Código: 72838513'],132.890,151.890,189.900,,
HOFF,Tenis moda,Mujer,Normal,Sintético,Sintético,Goma,Toda temporada,China,Sintético,['Tenis Hoff Mujer Moda Aegina'],['5 (2)'],['Código: 69950938'],,,499.990,,
Puma,Tenis moda,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Puma para Hombre Future Rider Play On . Tenis de Moda Puma'],['4 (6)'],['Código: 72716100'],391.990,447.990,559.990,,
Diadora,Tenis moda,Hombre,Normal,Cuero,Malla (nylon),Caucho,Toda temporada,China,Malla (Nylon),['Tenis Diadora para Hombre Moda Court Xl'],['(0)'],['Código: 883076053'],,,239.990,Lifestyle,
Reebok,Tenis moda,Hombre,Normal,Sintético,Textil,Goma,Toda temporada,China,Textil,['Tenis Reebok para Hombre Moda Royal BB'],['5 (1)'],['Código: 72815953'],,,349.900,,
Guess,Tenis moda,Mujer,Normal,Sintético,Poliéster,Caucho,Toda temporada,China,Poliéster,['Tenis Guess para Mujer Moda WGREMARKED3-A'],['4.5 (2)'],['Código: 70935142'],275.990,321.990,459.990,,
Hoka,Tenis,Hombre,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Hoka para Hombre Running Bondi 8'],['(0)'],['Código: 72783118'],,,899.990,Running,
New Balance,Tenis moda,Hombre,Normal,Cuero,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis New Balance para Hombre Moda 574'],['(0)'],['Código: 72802409'],,,557.990,,
Reebok,Tenis moda,Unisex,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Reebok Classic Harry Potter Unisex | Tenis Harry Potter Reebok Hufflepuff'],['(0)'],['Código: 72870137'],,,299.990,,
Steven Madden,Tenis moda,Mujer,Normal,Sintético,,Sintético,Toda temporada,China,Textil,['Tenis Steven Madden para Mujer Moda Possession-R75 | Tenis de Moda para Mujer Color Taupe'],['(0)'],['Código: 72800082'],423.190,,,,Textil
Asics,Tenis deportivos,Mujer,Normal,Tela,,Caucho,Toda temporada,Indonesia,Poliéster,['Tenis Asics para Mujer Running Gel-Nimbus Lite 3'],['(0)'],['Código: 72800748'],,,699.990,Running,Poliéster
Diadora,Tenis deportivos,Niña,Normal,Sintético,,Sintético,Toda temporada,China,Textil,['Tenis Diadora Sporty6 para Niña'],['4.7 (22)'],['Código: 882888438'],99.990,109.990,129.990,,Poliéster
Aldo,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,Suiza,Poliéster,['Tenis Aldo para Mujer Moda Elgata'],['(0)'],['Código: 72853544'],,,339.990,Lifestyle,
Diadora,Guayos,Unisex,Normal,Sintético,Poliéster,Caucho,Toda temporada,China,Poliéster,['Guayos Diadora Futsokt Unisex'],['(0)'],['Código: 883001847'],99.990,109.990,149.990,,
Reebok,Tenis moda,Hombre,Normal,Cuero,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Reebok para Hombre Moda Club C 85'],['5 (2)'],['Código: 72815557'],,,359.990,,
Diadora,Tenis moda,Hombre,Normal,Cuero,Malla (nylon),Caucho,Toda temporada,China,Malla (Nylon),['Tenis Diadora para Hombre Moda Court Xl'],['(0)'],['Código: 883076082'],,,239.990,Lifestyle,
Nike,Tenis,Hombre,Normal,Tela,Poliéster,Goma,Toda temporada,Vietnam,Poliéster,['Tenis Nike para Hombre Running Quest5'],['(0)'],['Código: 72875608'],,,414.990,Running,
Sybilla,Tenis moda,Mujer,Normal,Sintético,,Caucho,Toda temporada,China,Poliéster,['Tenis Sybilla con plataforma para Mujer Zucos Bota'],['4.8 (24)'],['Código: 882814198'],,,129.990,,Poliéster
New Balance,Tenis moda,Hombre,Normal,Cuero,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis New Balance para Hombre Moda 574'],['5 (1)'],['Código: 72802397'],,,525.990,,
Skechers,Tenis moda,Mujer,Normal,Tela,Poliéster,Caucho,Toda temporada,China,Poliéster,"[""Tenis Skechers Mujer - Zapatos Skechers Dama D'Lux Fitness - Newmoxie Blanco Tenis cómodos para mujer | Zapatillas moda""]",['5 (2)'],['Código: 72706905'],,,359.900,,
Asics,Tenis moda,Mujer,Normal,Sintético,,Caucho,Toda temporada,Vietnam,,['Tenis Asics Mujer Moda Japan S Pf'],['4.7 (29)'],['Código: 55471110'],244.990,279.990,349.990,,Sintético
Converse,Tenis moda,Mujer,Grande,Tela,Textil,Caucho,Toda temporada,China,,['Tenis moda Converse Chuck Taylor All Star Mujer'],['1 (1)'],['Código: 58145077'],,,,,
Skechers,Tenis con luces,Niña,Normal,Sintético,,Goma,Toda temporada,China,Sintético,['Tenis con luces Skechers Lighthearted Unicorn para Niña'],['(0)'],['Código: 72794526'],118.890,135.890,169.900,,Sintético
Reebok,Tenis,Unisex,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Reebok Unisex Training Nano X3 Froning | Zapatillas Reebok Unisex de moda color Neón'],['(0)'],['Código: 72832771'],,,629.990,Training,
Adidas,Tenis deportivos,Niña,Normal,Sintético,,Caucho,Toda temporada,Indonesia,Textil,['Tenis Adidas para Niña Grand Court'],['4.7 (109)'],['Código: 72751877'],,,289.950,,Textil
Nike,Tenis moda,Niño,Normal,Sintético,Cuero,Caucho,Toda temporada,Vietnam,Sintético,['Tenis Nike Nike Court Legacy Bpv para Niño'],['3.7 (3)'],['Código: 34306201'],,,289.990,Lifestyle,
New Balance,Tenis deportivos,Niño,Normal,Sintético,,Caucho,Toda temporada,Indonesia,Textil,['Tenis New Balance 373 para Niño'],['5 (1)'],['Código: 69653053'],252.690,288.790,360.990,,Textil
Diadora,Tenis moda,Hombre,Normal,Sintético,Sintético,Sintético,Toda temporada,China,Sintético,['Tenis Diadora Hombre Moda Icona'],['4.1 (7)'],['Código: 882741228'],,,,Lifestyle,
Guess,Tenis moda,Mujer,Normal,Sintético,Algodón,Goma,Toda temporada,China,,['Tenis moda Guess Mujer Larsa'],['(0)'],['Código: 64855529'],251.990,293.990,419.990,,
Under Armour,Tenis moda,Hombre,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,,['Tenis Under Armour Hombre Moda Essential'],['4.8 (16)'],['Código: 19159891'],,,299.900,Lifestyle,
Adidas,Tenis deportivos,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas para Hombre Trekking Terrex AX2S'],['(0)'],['Código: 72888949'],,,419.990,Trekking,
Adidas,Tenis,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas para Hombre Training Rapidmove ADV Training'],['5 (3)'],['Código: 72738009'],,,649.950,Running,
Skechers,Tenis moda,Niña,Normal,Sintético,Poliéster,Goma,Toda temporada,Vietnam,Poliéster,['Tenis Moda Skechers Glimmerkicks Fresh para Niña Velcro'],['(0)'],['Código: 72838544'],,,214.900,,
Nike,Tenis moda,Niño,Normal,Cuero,Poliéster,Caucho,Toda temporada,Vietnam,Poliéster,['Tenis Nike Court Legacy para Niño con cierre de Velcro | Zapatillas Nike para Niño'],['4 (1)'],['Código: 72828098'],206.490,235.990,294.950,,
Puma,Tenis moda,Mujer,Normal,Sintético,Textil,Caucho,Toda temporada,China,Textil,['Tenis Puma Mujer Moda Cassia Via Animal'],['4.9 (14)'],['Código: 68696716'],,,479.900,,
Skechers,Tenis moda,Hombre,Normal,Cuero,Poliéster,Goma,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Moda Track Syntac'],['(0)'],['Código: 72889861'],,,254.900,Lifestyle,
Skechers,Tenis con luces,Niño,Normal,Sintético,,Goma,Toda temporada,China,Poliéster,['Tenis con luces Skechers Hydrolights Heatstri para Niño Velcro'],['(0)'],['Código: 72794793'],,,219.900,,Poliéster
Puma,Tenis moda,Hombre,Normal,Cuero,Textil,Caucho,Toda temporada,China,Textil,['Tenis Puma Hombre Moda RBD Game'],['5 (9)'],['Código: 68717721'],342.890,391.890,489.900,,
Reebok,Tenis deportivos,Hombre,Normal,Tela,Sintético,Goma,Toda temporada,Vietnam,Sintético,['Tenis Reebok Hombre Running Energen Run 3'],['5 (5)'],['Código: 72713892'],271.890,,,Running,
Sybilla,Tenis moda,Mujer,Normal,Sintético,,Caucho,Toda temporada,China,,['Tenis Moda Sybilla Bombe Mujer'],['4 (2)'],['Código: 882890927'],59.990,69.990,99.990,,Sintético
Puma,Tenis moda,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,China,Textil,['Tenis Puma para Hombre Graviton . Tenis de Moda Puma'],['4.5 (10)'],['Código: 72716155'],,,409.990,,
Adidas,Tenis moda,Hombre,Normal,Cuero,Textil,Caucho,Toda temporada,India,Textil,['Tenis Adidas para Hombre Moda Samba'],['(0)'],['Código: 72905217'],,,599.990,Lifestyle,
Skechers,Tenis moda,Niña,Normal,Sintético,,Goma,Toda temporada,China,Poliéster,['Tenis Skechers Unoice Prismluxe para Niña'],['5 (1)'],['Código: 72794653'],,,214.900,,Poliéster
Bearcliff,Tenis moda,Hombre,Normal,Tela,Sintético,Goma,Toda temporada,China,,['Tenis Moda Bearcliff Atrillon Hombre'],['4.7 (22)'],['Código: 882687092'],79.990,,,,
Puma,Tenis moda,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,China,Textil,['Tenis Puma para Hombre Rebound Joy Low . Tenis Blancos de moda Puma'],['5 (4)'],['Código: 72716184'],,,389.990,,
Guess,Tenis moda,Mujer,Normal,Sintético,Algodón,Sintético,Toda temporada,China,,['Tenis moda Guess Mujer Hallis'],['5 (1)'],['Código: 64855536'],407.990,475.990,679.990,,
Skechers,Tenis moda,Mujer,Normal,Cuero,Poliéster,Caucho,Toda temporada,China,Poliéster,['Tenis Skechers para Mujer Moda Go Run Consistent'],['(0)'],['Código: 72890242'],,,289.900,Lifestyle,
Vans,Tenis moda,Unisex,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Vans Unisex Moda Era'],['(0)'],['Código: 72836014'],,,269.000,Lifestyle,
ALDO,Tenis moda,Hombre,Normal,Tela,Poliéster,Goma,Toda temporada,China,,['Tenis Moda ALDO Hombre Azul Marino Softcourt'],['5 (1)'],['Código: 64883040'],,,,,
Diadora,Tenis moda,Niña,Normal,Sintético,,Sintético,Toda temporada,China,Sintético,['Tenis Diadora Girl Crego 7 para Niña'],['5 (8)'],['Código: 882854176'],99.990,109.990,139.990,,Sintético
adidas,Tenis deportivos,Mujer,Normal,Tela,Textil,Caucho,Toda temporada,Indonesia,,['Tenis adidas Mujer Running AlphaBounce +'],['4.6 (224)'],['Código: 63085298'],,,529.950,Running,
On Running,Tenis moda,Mujer,Normal,Tela,Poliéster,Caucho,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Mujer Cross training Cloud 5 Terry'],['5 (2)'],['Código: 72736848'],,,949.990,,
Skechers,Tenis con luces,Niña,Normal,Sintético,Poliéster,Caucho,Toda temporada,China,Poliéster,['Tenis con Luces Skechers Twinklesparksice Dre para Niña Velcro'],['(0)'],['Código: 72838738'],,,189.900,,
Veja,Tenis moda,Hombre,Normal,Cuero,Sintético,Goma,Toda temporada,Brasil,,['Tenis moda Veja Minotaur Hombre'],['(0)'],['Código: 62677360'],847.990,953.990,1.059.990,,
Reebok,Tenis,Hombre,Normal,Sintético,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Reebok para Hombre Cross training Nano X3 Adventure'],['5 (3)'],['Código: 72771084'],,,579.990,Cross training,
Skechers,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Skechers para Mujer Moda Skech Air Extreme 2.'],['5 (1)'],['Código: 72778437'],,,389.900,,
Adidas,Tenis deportivos,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas para Hombre Trekking Terrex AX2S'],['(0)'],['Código: 72888955'],,,419.990,Trekking,
Adidas,Tenis moda,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,Indonesia,,['Tenis Adidas para Hombre Moda Advantage'],['4.8 (2682)'],['Código: 16501628'],,,379.950,,
Diadora,Tenis moda,Niña,Normal,Sintético,Sintético,Sintético,Toda temporada,Bangladesh,,['Tenis Diadora Abolt5 Niña Velcro'],['4.9 (10)'],['Código: 882817448'],,,129.990,,
On Running,Tenis moda,Mujer,Normal,Sintético,,Caucho,Toda temporada,Vietnam,Sintético,['Tenis On Running Mujer Moda The Roger Advant'],['(0)'],['Código: 49595657'],,,999.990,,Textil
Adidas,Tenis moda,Unisex bebé,Normal,Sintético,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis Adidas Grand Court 2.0 Cf Unisex con Velcro'],['4.6 (10)'],['Código: 72881981'],,,239.950,,
La Martina,Tenis moda,Hombre,Normal,Sintético,,Caucho,Toda temporada,China,,['Tenis Moda La Martina Adolfo Hombre'],['5 (3)'],['Código: 882740527'],,,249.990,,Sintético
Reebok,Tenis moda,Niña,Normal,Sintético,,Sintético,Toda temporada,China,Textil,['Tenis Reebok Kids Reebok Rus para Niña'],['5 (5)'],['Código: 72793494'],,,199.900,,Textil
Asics,Tenis moda,Mujer,Normal,Sintético,Poliéster,Caucho,Toda temporada,Vietnam,Poliéster,['Tenis Asics para Mujer Moda Gel-Kayano 14'],['(0)'],['Código: 72833605'],,,649.990,,
Skechers,Tenis moda,Hombre,Normal,Tela,Poliéster,Caucho,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Maxprotsp-Balmer Tenis de Moda Skechers'],['5 (6)'],['Código: 72769773'],,,399.990,,
Skechers,Tenis moda,Niño,Normal,Sintético,,Goma,Toda temporada,China,Poliéster,['Tenis Skechers Fusetread Trekor para Niño Velcro'],['(0)'],['Código: 72794715'],,,284.900,,Poliéster
Adidas,Tenis deportivos,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas Hombre Básquetbol Midcity Low'],['4.9 (10)'],['Código: 69678798'],,,479.990,Básquetbol,
Converse,Tenis moda,Unisex,Grande,Tela,Algodón,Sintético,Toda temporada,Vietnam,,['Tenis Converse Unisex Moda Chuck Taylor All Star'],['4.5 (2)'],['Código: 11776674'],,,324.990,,
Reebok,Tenis moda,Niño,Normal,Cuero,Textil,Goma,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72815459'],174.890,199.890,249.900,,
Hoka,Tenis deportivos,Hombre,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Hoka Hombre Running Bondi 8'],['5 (5)'],['Código: 67134461'],,,899.990,Running,
Skechers,Tenis moda,Niña,Normal,Sintético,Poliéster,Sintético,Toda temporada,China,Poliéster,['Tenis moda Skechers Uno Gen1 Frosty Kicks para Niña'],['(0)'],['Código: 72890130'],,,249.990,,
Adidas,Tenis deportivos,Hombre,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas Hombre Cross training Everyset Trainer'],['5 (5)'],['Código: 72712339'],,,549.990,Cross training,
Skechers,Tenis moda,Niña,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis moda Skechers Uno Lite para Niña Velcro'],['(0)'],['Código: 72882942'],,,169.990,,
DKNY,Tenis moda,Mujer,Normal,Sintético,,Goma,Toda temporada,China,Sintético,['Tenis Blancos para Mujer Moda DKNY Matti'],['5 (1)'],['Código: 72747018'],347.990,405.990,579.990,,Sintético
New Balance,Tenis moda,Mujer,Normal,Cuero,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis New Balance para Mujer Moda 373'],['(0)'],['Código: 72894324'],,,329.990,Lifestyle,
Adidas,Tenis,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis Adidas Hombre Moda Grand Court Base 2'],['4.7 (885)'],['Código: 38212345'],,,299.950,Lifestyle,
Adidas,Tenis moda,Mujer,Normal,Sintético,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis Adidas para Mujer Moda Breaknet 2.0'],['4.8 (63)'],['Código: 72869996'],,,349.990,Lifestyle,
Hoka,Tenis,Hombre,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Hoka para Hombre Running Challenger Atr 7'],['5 (1)'],['Código: 72783219'],,,799.990,Running,
Veja,Tenis moda,Mujer,Normal,Tela,Sintético,Goma,Toda temporada,Brasil,,['Tenis moda Veja V-10 Mujer'],['(0)'],['Código: 62677098'],,,1.059.990,,
adidas,Tenis moda,Hombre,Normal,Tela,,Caucho,Toda temporada,China,,['Tenis moda Adidas D-Pad para Hombre'],['5 (5)'],['Código: 65556841'],,,419.990,,Textil
Asics,Tenis deportivos,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,Camboya,Poliéster,['Tenis Asics para Hombre Lifestyle Gel-Dedicate 8 Clay'],['4.4 (17)'],['Código: 71284211'],,,349.990,Lifestyle,
New Balance,Tenis moda,Mujer,Normal,Cuero,Textil,Caucho,Toda temporada,Indonesia,Textil,['Tenis New Balance para Mujer Moda 373'],['(0)'],['Código: 72894339'],,,314.990,Lifestyle,
Asics,Tenis deportivos,Mujer,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Poliéster,['Tenis Asics para Mujer Running Noosa Tri 15 Rj0'],['4.5 (2)'],['Código: 72780560'],,,669.990,Running,
Puma,Tenis moda,Mujer,Normal,Tela,Textil,Goma,Toda temporada,Vietnam,Textil,['Tenis Puma Mujer Moda Wired Run Pure'],['5 (3)'],['Código: 68696695'],,,399.900,Lifestyle,
Yamp,Tenis moda,Niño,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Yamp Sp Fast Boy para Niño Velcro'],['5 (3)'],['Código: 882996632'],71.990,83.990,119.990,,
Puma,Tenis,Mujer,Normal,Tela,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Puma para Mujer Cross Training Pwrframe Tr 2 Wns'],['(0)'],['Código: 72716614'],461.990,527.990,659.990,Cross training,
Nike,Tenis moda,Hombre,Normal,Cuero,,Goma,Toda temporada,India,Poliéster,['Tenis Nike para Hombre Moda Blazer Mid77 Vntg'],['4.6 (56)'],['Código: 72783930'],,,589.990,,Poliéster
Skechers,Tenis moda,Hombre,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Skechers para Hombre Moda Bounder2.0 Andal'],['5 (1)'],['Código: 72823076'],,,299.990,,
Veja,Tenis moda,Mujer,Normal,Cuero,Sintético,Goma,Toda temporada,Brasil,,['Tenis moda Veja V-10 Mujer'],['5 (1)'],['Código: 62677049'],,,1.059.990,,
Fratta,Tenis deportivos,Mujer,Normal,Sintético,,Goma,Toda temporada,China,,['Tenis Fratta Mujer Running Elina2'],['4.5 (180)'],['Código: 881814497'],,,149.990,Running,Poliéster
Puma,Tenis moda,Hombre,Normal,Sintético,Textil,Caucho,Toda temporada,China,Textil,['Tenis Puma para Hombre Puma Rebound Layup Sl . Tenis de Moda Puma'],['4.9 (11)'],['Código: 72716145'],,,459.990,,
Steve Madden,Tenis moda,Mujer,Normal,Tela,Textil,Sintético,Toda temporada,China,Textil,['Tenis Steve Madden para Mujer Moda Protege1'],['(0)'],['Código: 72879319'],319.190,,,Lifestyle,
Skechers,Tenis moda,Hombre,Normal,Sintético,Poliéster,Caucho,Toda temporada,China,Poliéster,['Tenis Skechers para Hombre Maxcushionprem2.0 Tenis de Moda Skechers'],['4.7 (3)'],['Código: 72769713'],375.190,,,,
ALDO,Tenis moda,Mujer,Normal,Sintético,Poliéster,Goma,Toda temporada,China,Poliéster,['Tenis Aldo Mujer Moda Appier'],['4.5 (2)'],['Código: 71235777'],209.990,244.990,349.990,,
ALDO,Tenis moda,Hombre,Normal,Sintético,Poliéster,Goma,Toda temporada,China,,['Tenis Moda ALDO Hombre Gris Monospec'],['(0)'],['Código: 51936420'],,,,,
Adidas Originals,Tenis moda,Hombre,Normal,Cuero,Textil,Caucho,Toda temporada,Vietnam,Textil,['Tenis Adidas Originals para Hombre Gazelle'],['5 (1)'],['Código: 72738127'],,,599.950,,
